user_id,abandoned_product_ids,total_cart_adds,total_views,segment,predicted_profit_90_days,risk_flag
U001229,P001816,1.0,5.0,General Potential Customer,177.70333478021976,0.0
U001230,P001383,1.0,5.0,General Potential Customer,179.17480560089226,0.0
U001234,P001485,1.0,7.0,General Potential Customer,189.60258736074834,0.0
U001236,P001755,1.0,5.0,General Potential Customer,127.10830530240489,1.0
U001150,P000508,1.0,2.0,General Potential Customer,65.2938335723401,0.0
U001144,P000276,1.0,10.0,At-Risk Repeat Customer,175.31086959273935,1.0
U001141,P000541,1.0,6.0,General Potential Customer,94.70359358816638,0.0
U001078,P000759,1.0,7.0,General Potential Customer,66.68012982997335,0.0
U001049,P001547,1.0,9.0,Recent New Customer,128.4122133603038,0.0
U001052,P000440,1.0,8.0,VVIP Loyal High-Value Customer,125.08574708840322,1.0
U001058,P001782,1.0,6.0,General Potential Customer,89.90280472635186,1.0
U001063,P001889,1.0,11.0,General Potential Customer,202.84470612059758,0.0
U001064,P001948,1.0,5.0,General Potential Customer,157.50215519359776,0.0
U001065,P000425,1.0,2.0,Recent New Customer,92.40184730842753,0.0
U001068,P000702,1.0,6.0,Dormant High-Value Customer,135.75004730686334,0.0
U001070,P000918,1.0,3.0,Recent New Customer,92.40184730842753,0.0
U001072,P000492,1.0,7.0,General Potential Customer,154.49033638228093,0.0
U001076,P001244,1.0,5.0,General Potential Customer,70.21358096408333,0.0
U001077,P001901,1.0,6.0,Dormant High-Value Customer,156.8039033830632,0.0
U001079,P000628,1.0,3.0,Recent New Customer,84.29555230583533,0.0
U001139,P001854,1.0,9.0,Dormant High-Value Customer,168.70588043681332,0.0
U001085,P000546,1.0,3.0,At-Risk Repeat Customer,61.69301225923364,0.0
U001094,P001902,1.0,7.0,Dormant High-Value Customer,177.83576964579416,1.0
U001104,P000167,1.0,4.0,General Potential Customer,127.34625662778781,0.0
U001106,P001817,1.0,4.0,General Potential Customer,66.06285400765503,0.0
U001108,P001216,1.0,5.0,General Potential Customer,58.86452164412233,0.0
U001112,P000714,1.0,7.0,General Potential Customer,169.63972860020587,0.0
U001113,P001477,1.0,7.0,General Potential Customer,78.56933458680508,0.0
U001115,P001500,1.0,6.0,General Potential Customer,186.97502036308114,0.0
U001119,P001198,1.0,6.0,General Potential Customer,110.9302187452727,0.0
U001122,P000253,1.0,3.0,At-Risk Repeat Customer,159.7113445707699,1.0
U001123,P000138,1.0,3.0,VVIP Loyal High-Value Customer,162.85754333028922,1.0
U003358,P000340,1.0,10.0,General Potential Customer,188.42654255293314,0.0
U003359,P000174,1.0,7.0,At-Risk Repeat Customer,142.598773518344,0.0
U003364,P001804,1.0,7.0,General Potential Customer,179.39347920303356,0.0
U005562,P000864,1.0,3.0,General Potential Customer,185.10963568749958,0.0
U005566,P000856,1.0,7.0,At-Risk Repeat Customer,97.92046056130904,0.0
U005568,P000388,1.0,4.0,Dormant High-Value Customer,169.40912079545288,0.0
U005577,P000334,1.0,7.0,VVIP Loyal High-Value Customer,187.9099298311217,1.0
U005578,P001128,1.0,6.0,Recent New Customer,72.84274116750917,0.0
U005585,P001683,1.0,6.0,At-Risk Repeat Customer,124.4169066226882,0.0
U005590,P001087,1.0,3.0,Dormant High-Value Customer,126.58842837312613,0.0
U005591,P001200,1.0,4.0,Recent New Customer,145.25485704964277,0.0
U005593,P001117,1.0,9.0,Recent New Customer,128.4122133603038,0.0
U005600,P000400,1.0,7.0,Dormant High-Value Customer,175.06776939116315,0.0
U005605,P000165,1.0,8.0,General Potential Customer,98.32201382673851,0.0
U005613,P000887,1.0,8.0,General Potential Customer,85.22533396855185,0.0
U005615,P001510,1.0,7.0,General Potential Customer,69.43280634552471,1.0
U005616,P000573,1.0,3.0,At-Risk Repeat Customer,140.9454932515062,0.0
U005625,P000310,1.0,7.0,VVIP Loyal High-Value Customer,164.97352562942766,0.0
U005631,P000405,1.0,4.0,Dormant High-Value Customer,182.11645666258062,1.0
U005636,P001587,1.0,2.0,General Potential Customer,229.49044281251736,0.0
U005644,P001177,1.0,11.0,At-Risk Repeat Customer,128.55931387173385,0.0
U005646,P001759,1.0,5.0,General Potential Customer,60.85082288157567,0.0
U005650,P000763,1.0,7.0,General Potential Customer,88.1043160473167,0.0
U005655,P000471,1.0,7.0,General Potential Customer,158.50126265422801,1.0
U005656,P000831,1.0,6.0,General Potential Customer,173.36699874140496,0.0
U005660,P001511,1.0,10.0,VVIP Loyal High-Value Customer,110.90451014863643,0.0
U005661,P000420,1.0,7.0,General Potential Customer,96.77862851463699,0.0
U005662,P001295,1.0,5.0,General Potential Customer,142.6947597418918,0.0
U005663,P000433,1.0,4.0,Recent New Customer,76.21756605061766,0.0
U005563,P001057,1.0,5.0,General Potential Customer,91.90017640407555,0.0
U005561,P001386,1.0,5.0,General Potential Customer,146.38899204607492,0.0
U005494,P001105,1.0,8.0,General Potential Customer,127.06614229786551,0.0
U005560,P000685,1.0,5.0,At-Risk Repeat Customer,161.67757372799446,0.0
U005498,P000117,1.0,7.0,Recent New Customer,96.05248493646427,0.0
U005502,P001741,1.0,11.0,At-Risk Repeat Customer,215.44756740710423,0.0
U005505,P001166,1.0,8.0,At-Risk Repeat Customer,130.7870058397465,1.0
U005506,P000357,1.0,7.0,General Potential Customer,88.07179852793881,0.0
U005511,P001137,1.0,5.0,General Potential Customer,153.56983720587203,0.0
U005520,P001190,1.0,6.0,General Potential Customer,145.6282008981947,0.0
U005521,P000349,1.0,2.0,General Potential Customer,76.04395609149466,0.0
U005522,P001888,1.0,7.0,General Potential Customer,65.87264138048438,0.0
U005523,P001539,1.0,3.0,General Potential Customer,185.62871934172503,0.0
U005524,P000941,1.0,8.0,VVIP Loyal High-Value Customer,151.10994758954416,1.0
U005525,P001464,1.0,7.0,General Potential Customer,67.91776564949024,0.0
U005526,P001670,1.0,4.0,At-Risk Repeat Customer,64.36189032295914,0.0
U005528,P000063,1.0,5.0,General Potential Customer,156.79193391137238,0.0
U005534,P000825,1.0,7.0,General Potential Customer,182.0321339941551,0.0
U005537,P000585,1.0,8.0,VVIP Loyal High-Value Customer,122.91802969642967,0.0
U005538,P000604,1.0,5.0,General Potential Customer,140.15057169902488,0.0
U005541,P000561,1.0,6.0,General Potential Customer,140.5689183776505,0.0
U005543,P001689,1.0,3.0,General Potential Customer,67.61077712844677,0.0
U005546,P000191,1.0,9.0,At-Risk Repeat Customer,117.72398124031429,0.0
U005548,P001313,1.0,10.0,Recent New Customer,175.03324875871866,1.0
U005550,P000574,1.0,8.0,General Potential Customer,77.411879455083,0.0
U005552,P001986,1.0,6.0,Dormant High-Value Customer,90.91633591088893,0.0
U005554,P000251,1.0,5.0,VVIP Loyal High-Value Customer,110.9238893740644,1.0
U005556,P000371,1.0,7.0,At-Risk Repeat Customer,134.02986960232994,1.0
U005559,P001822,1.0,8.0,General Potential Customer,67.70244373661998,0.0
U005664,P001473,1.0,5.0,Recent New Customer,90.61042345935995,0.0
U005666,P001336,1.0,8.0,At-Risk Repeat Customer,64.95868757611603,0.0
U005667,P000867,1.0,4.0,General Potential Customer,122.62967883036852,1.0
U005668,P001366,1.0,7.0,General Potential Customer,222.52141365022416,0.0
U005766,P001451,1.0,4.0,Dormant High-Value Customer,64.0177297386492,0.0
U005768,P001878,1.0,2.0,General Potential Customer,118.34117772541097,0.0
U005770,P000936,1.0,5.0,General Potential Customer,140.76017963495065,0.0
U005774,P001047,1.0,8.0,General Potential Customer,108.6565417375871,0.0
U005776,P001591,1.0,6.0,General Potential Customer,146.25122899038738,0.0
U005778,P000422,1.0,2.0,General Potential Customer,121.12968279850072,1.0
U005782,P000576,1.0,8.0,Recent New Customer,172.13512758341074,0.0
U005783,P001403,1.0,7.0,General Potential Customer,88.07179852793881,0.0
U005792,P000726,1.0,8.0,VVIP Loyal High-Value Customer,205.07256517161872,0.0
U005793,P000979,1.0,6.0,General Potential Customer,77.43947095818885,0.0
U005803,P001824,1.0,9.0,At-Risk Repeat Customer,139.1166610339868,0.0
U005807,P001080,1.0,4.0,General Potential Customer,71.88987015901186,0.0
U005810,P000721,1.0,8.0,Dormant High-Value Customer,222.11471768332996,0.0
U005814,P000001,1.0,5.0,General Potential Customer,127.65326299790772,1.0
U005817,P001828,1.0,7.0,General Potential Customer,66.68012982997335,0.0
U005822,P001485,1.0,3.0,General Potential Customer,117.92062439500562,1.0
U005825,P000053,1.0,2.0,VVIP Loyal High-Value Customer,103.8695460794193,0.0
U005827,P001569,1.0,5.0,At-Risk Repeat Customer,153.80039391476134,0.0
U005828,P000426,1.0,5.0,VVIP Loyal High-Value Customer,136.2670298881541,0.0
U005833,P000736,1.0,7.0,General Potential Customer,136.2670298881541,1.0
U005838,P000347,1.0,4.0,VVIP Loyal High-Value Customer,89.07317010920684,0.0
U005839,P001225,1.0,5.0,Recent New Customer,67.4672672484544,0.0
U005841,P001321,1.0,8.0,Dormant High-Value Customer,149.76508068600856,0.0
U005848,P001220,1.0,8.0,General Potential Customer,175.47878918783553,0.0
U005857,P000411,1.0,7.0,Dormant High-Value Customer,148.33294281274425,0.0
U005764,P000844,1.0,5.0,General Potential Customer,195.74678538630627,0.0
U005762,P000129,1.0,5.0,General Potential Customer,67.25246997117554,0.0
U005761,P000815,1.0,3.0,Recent New Customer,146.0497786021241,0.0
U005723,P000110,1.0,5.0,General Potential Customer,108.74438681944314,0.0
U005670,P000433,1.0,5.0,General Potential Customer,159.80983430140196,0.0
U005677,P001724,1.0,5.0,General Potential Customer,78.8033911267406,0.0
U005682,P001180,1.0,3.0,At-Risk Repeat Customer,122.33740402280895,0.0
U005685,P001686,1.0,2.0,General Potential Customer,119.9410173699576,1.0
U005691,P001497,1.0,13.0,General Potential Customer,280.0785036770255,0.0
U005694,P001412,1.0,6.0,General Potential Customer,78.4120750467974,0.0
U005695,P000383,1.0,4.0,General Potential Customer,190.22871144525558,0.0
U005696,P000580,1.0,2.0,General Potential Customer,128.21197261168135,0.0
U005706,P000328,1.0,5.0,Dormant High-Value Customer,179.91827751265464,0.0
U005712,P000730,1.0,8.0,Recent New Customer,172.13512758341074,0.0
U005717,P001020,1.0,6.0,General Potential Customer,168.55832114830196,0.0
U005724,P001899,1.0,5.0,VVIP Loyal High-Value Customer,90.26843014476694,0.0
U005760,P001501,1.0,6.0,Dormant High-Value Customer,152.0549988684079,0.0
U005730,P001112,1.0,7.0,General Potential Customer,62.56059375731017,0.0
U005732,P000251,1.0,8.0,General Potential Customer,148.48775778254063,0.0
U005735,P000912,1.0,7.0,General Potential Customer,96.87294816759756,0.0
U005739,P000986,1.0,5.0,General Potential Customer,92.72550403265737,0.0
U005742,P000528,1.0,4.0,General Potential Customer,116.62881024510511,0.0
U005745,P000766,1.0,4.0,Dormant High-Value Customer,84.789335080298,0.0
U005746,P001626,1.0,4.0,At-Risk Repeat Customer,65.83918203808418,0.0
U005749,P000381,1.0,6.0,General Potential Customer,173.67917308282577,0.0
U005751,P000710,1.0,6.0,General Potential Customer,59.26424137960716,0.0
U005755,P001407,1.0,9.0,General Potential Customer,167.95048315930936,0.0
U005756,P001989,1.0,10.0,Recent New Customer,173.03939884555712,0.0
U005496,P001301,1.0,8.0,VVIP Loyal High-Value Customer,147.79194932810267,0.0
U005493,P000701,1.0,1.0,General Potential Customer,140.5073489636709,0.0
U003366,P001806,1.0,5.0,Recent New Customer,154.96425479749684,0.0
U005174,P000961,1.0,7.0,General Potential Customer,64.63902254989873,0.0
U005177,P001629,1.0,7.0,Dormant High-Value Customer,183.07717361591236,0.0
U005193,P001575,1.0,11.0,General Potential Customer,187.40036941256355,0.0
U005194,P001794,1.0,6.0,General Potential Customer,59.26424137960716,0.0
U005195,P000067,1.0,7.0,General Potential Customer,115.9160603991013,1.0
U005196,P000295,1.0,4.0,General Potential Customer,149.91172515453508,0.0
U005201,P000595,1.0,4.0,Dormant High-Value Customer,98.99807751202496,0.0
U005202,P001132,1.0,2.0,General Potential Customer,63.433843530109144,0.0
U005205,P000426,1.0,6.0,General Potential Customer,69.06454974935983,0.0
U005206,P000913,1.0,4.0,Dormant High-Value Customer,63.24870930333426,0.0
U005212,P001059,1.0,2.0,General Potential Customer,177.81966690780882,0.0
U005218,P000420,1.0,4.0,Dormant High-Value Customer,330.76022324358667,1.0
U005221,P000945,1.0,3.0,General Potential Customer,128.22786195895475,1.0
U005224,P001596,1.0,8.0,General Potential Customer,80.98478197324087,0.0
U005227,P001743,1.0,5.0,At-Risk Repeat Customer,136.2670298881541,0.0
U005229,P000215,1.0,5.0,At-Risk Repeat Customer,115.62745790743983,0.0
U005231,P000380,1.0,4.0,General Potential Customer,65.09314860681587,0.0
U005232,P000368,1.0,5.0,Recent New Customer,90.61042345935995,1.0
U005234,P000321,1.0,6.0,General Potential Customer,153.65244506823282,0.0
U005238,P001545,1.0,6.0,General Potential Customer,179.17480560089226,0.0
U005240,P000554,1.0,5.0,Dormant High-Value Customer,67.25246997117554,0.0
U005241,P000988,1.0,2.0,General Potential Customer,63.24870930333426,0.0
U005254,P001379,1.0,7.0,General Potential Customer,105.29006123187018,0.0
U005256,P000705,1.0,6.0,General Potential Customer,94.21141788063765,0.0
U005257,P000211,1.0,6.0,General Potential Customer,164.60885253481555,1.0
U005259,P001391,1.0,3.0,At-Risk Repeat Customer,65.83918203808418,0.0
U005176,P000390,1.0,7.0,At-Risk Repeat Customer,115.26453323526388,0.0
U005165,P001756,1.0,5.0,General Potential Customer,66.71717596860213,0.0
U005489,P001860,1.0,7.0,At-Risk Repeat Customer,142.9478132106032,0.0
U005156,P001549,1.0,3.0,At-Risk Repeat Customer,149.50310715420358,0.0
U005045,P000580,1.0,4.0,At-Risk Repeat Customer,149.50310715420358,0.0
U005060,P001372,1.0,7.0,General Potential Customer,144.9008513124249,1.0
U005062,P000664,1.0,3.0,General Potential Customer,125.52185984010866,1.0
U005065,P000813,1.0,4.0,Dormant High-Value Customer,239.13368436842148,0.0
U005067,P001188,1.0,10.0,Dormant High-Value Customer,196.64246434091658,1.0
U005072,P001264,1.0,5.0,At-Risk Repeat Customer,142.26412385030372,0.0
U005086,P000617,1.0,5.0,General Potential Customer,183.12533666713256,0.0
U005088,P001934,1.0,6.0,Recent New Customer,193.4578449553976,0.0
U005092,P001262,1.0,8.0,General Potential Customer,175.47878918783553,1.0
U005100,P000549,1.0,8.0,General Potential Customer,187.1570367820438,0.0
U005103,P000322,1.0,5.0,Dormant High-Value Customer,238.91693037554518,0.0
U005104,P000914,1.0,5.0,General Potential Customer,70.21358096408333,0.0
U005107,P001703,1.0,6.0,General Potential Customer,114.32420664798906,0.0
U005109,P000467,1.0,6.0,General Potential Customer,321.7677714173979,1.0
U005115,P001446,1.0,6.0,General Potential Customer,77.43947095818885,0.0
U005119,P001172,1.0,10.0,General Potential Customer,215.09912989855334,0.0
U005122,P001609,1.0,5.0,General Potential Customer,68.66483001387502,0.0
U005123,P001274,1.0,5.0,General Potential Customer,56.93753126640739,0.0
U005126,P000040,1.0,6.0,Dormant High-Value Customer,60.64929862506641,0.0
U005130,P000220,1.0,9.0,General Potential Customer,75.89654760604805,0.0
U005135,P000695,1.0,6.0,General Potential Customer,192.09083201226065,0.0
U005138,P000123,1.0,7.0,General Potential Customer,64.58680130470398,0.0
U005143,P001936,1.0,12.0,General Potential Customer,143.6710134727679,1.0
U005149,P001718,1.0,4.0,General Potential Customer,64.29680056594677,0.0
U005153,P001522,1.0,8.0,At-Risk Repeat Customer,152.36168370413867,0.0
U005260,P000189,1.0,6.0,General Potential Customer,173.67917308282577,0.0
U005265,P000597,1.0,4.0,VVIP Loyal High-Value Customer,140.15057169902488,0.0
U005269,P001374,1.0,7.0,Dormant High-Value Customer,212.36127103224243,1.0
U005273,P001804,1.0,7.0,Recent New Customer,200.1388426511997,0.0
U005370,P001033,1.0,7.0,General Potential Customer,148.2829645259478,0.0
U005373,P001292,1.0,7.0,At-Risk Repeat Customer,149.25342986571997,1.0
U005379,P001511,1.0,7.0,Recent New Customer,96.05248493646427,0.0
U005380,P001284,1.0,1.0,Dormant High-Value Customer,163.7068404579952,0.0
U005409,P001684,1.0,9.0,General Potential Customer,185.513755343109,0.0
U005411,P001996,1.0,4.0,Dormant High-Value Customer,160.0646931543303,0.0
U005414,P000551,1.0,4.0,General Potential Customer,76.70670783262297,0.0
U005415,P000668,1.0,6.0,General Potential Customer,89.90280472635186,1.0
U005419,P000558,1.0,10.0,General Potential Customer,75.89654760604805,0.0
U005420,P001709,1.0,9.0,At-Risk Repeat Customer,165.48550858986994,0.0
U005424,P000981,1.0,11.0,General Potential Customer,270.82514241408165,0.0
U005429,P000785,1.0,4.0,General Potential Customer,80.17232168373894,0.0
U005435,P001481,1.0,4.0,Dormant High-Value Customer,143.21647487594072,1.0
U005442,P001450,1.0,8.0,General Potential Customer,188.78969627000143,0.0
U005445,P000779,1.0,9.0,General Potential Customer,154.7755615803111,0.0
U005447,P000217,1.0,2.0,Recent New Customer,89.97979794537021,0.0
U005448,P000798,1.0,6.0,General Potential Customer,57.33725100189222,0.0
U005452,P001676,1.0,5.0,General Potential Customer,92.72550403265737,0.0
U005458,P001458,1.0,5.0,General Potential Customer,134.2751896606508,0.0
U005463,P000925,1.0,4.0,At-Risk Repeat Customer,170.47993673842933,0.0
U005465,P000127,1.0,3.0,General Potential Customer,64.0177297386492,0.0
U005473,P001833,1.0,1.0,General Potential Customer,130.2747655066614,0.0
U005476,P000323,1.0,5.0,General Potential Customer,151.50506123144817,0.0
U005486,P001429,1.0,8.0,General Potential Customer,164.37761834193233,0.0
U005488,P000101,1.0,7.0,At-Risk Repeat Customer,162.68944970034187,0.0
U005369,P000950,1.0,5.0,General Potential Customer,140.29831805554224,0.0
U005368,P001135,1.0,3.0,General Potential Customer,63.24870930333426,0.0
U005367,P000701,1.0,9.0,General Potential Customer,59.90447970739643,0.0
U005327,P001050,1.0,7.0,General Potential Customer,102.02642895323348,0.0
U005276,P001886,1.0,1.0,At-Risk Repeat Customer,143.0532039173635,0.0
U005277,P001399,1.0,3.0,At-Risk Repeat Customer,137.06195144063543,1.0
U005278,P000161,1.0,5.0,General Potential Customer,128.15162581807735,0.0
U005284,P001106,1.0,5.0,VVIP Loyal High-Value Customer,140.15057169902488,0.0
U005285,P001582,1.0,5.0,General Potential Customer,89.84762503142197,1.0
U005291,P001974,1.0,6.0,Dormant High-Value Customer,173.67917308282577,0.0
U005297,P000424,1.0,1.0,General Potential Customer,154.58257382281158,0.0
U005303,P000404,1.0,5.0,Recent New Customer,69.72125378691594,0.0
U005305,P001348,1.0,7.0,General Potential Customer,189.40573576229502,0.0
U005308,P001939,1.0,4.0,General Potential Customer,137.3234875008903,1.0
U005322,P001525,1.0,6.0,General Potential Customer,170.96332074791536,1.0
U005333,P000736,1.0,8.0,General Potential Customer,61.466907761864505,0.0
U005366,P001696,1.0,6.0,Dormant High-Value Customer,216.62459246669582,0.0
U005335,P000589,1.0,4.0,General Potential Customer,136.59061232166889,1.0
U005338,P001418,1.0,3.0,At-Risk Repeat Customer,146.1476656611745,0.0
U005339,P001494,1.0,7.0,General Potential Customer,207.71578036797524,0.0
U005340,P000495,1.0,8.0,General Potential Customer,64.19506917649866,0.0
U005343,P001146,1.0,6.0,General Potential Customer,136.77748140678892,0.0
U005347,P000820,1.0,1.0,General Potential Customer,82.67735693274396,0.0
U005349,P001482,1.0,6.0,Dormant High-Value Customer,77.43947095818885,0.0
U005355,P001683,1.0,9.0,General Potential Customer,218.88946898161868,0.0
U005359,P000907,1.0,7.0,Recent New Customer,181.92297161846437,0.0
U005362,P001108,1.0,5.0,General Potential Customer,151.44623481787,0.0
U005365,P001684,1.0,8.0,Dormant High-Value Customer,164.57033015459916,0.0
U005863,P000046,1.0,2.0,At-Risk Repeat Customer,110.88748116474673,0.0
U005869,P000731,1.0,5.0,Dormant High-Value Customer,148.1714570575371,0.0
U005886,P001958,1.0,6.0,General Potential Customer,145.3183985023531,0.0
U006363,P001654,1.0,6.0,General Potential Customer,135.70829759303552,0.0
U006373,P000087,1.0,6.0,General Potential Customer,123.07998847615431,0.0
U006378,P001928,1.0,5.0,General Potential Customer,136.2670298881541,0.0
U006381,P000736,1.0,6.0,At-Risk Repeat Customer,124.63004567119746,0.0
U006382,P000034,1.0,5.0,At-Risk Repeat Customer,59.34286977438243,0.0
U006390,P001817,1.0,5.0,General Potential Customer,67.25246997117554,0.0
U006391,P000209,1.0,8.0,At-Risk Repeat Customer,79.28343056336482,0.0
U006395,P001766,1.0,8.0,Dormant High-Value Customer,239.6725317536931,0.0
U006396,P000348,1.0,4.0,General Potential Customer,99.7670979473399,0.0
U006397,P000666,1.0,4.0,General Potential Customer,136.2670298881541,0.0
U006399,P000660,1.0,3.0,General Potential Customer,86.21688688610364,0.0
U006400,P001563,1.0,7.0,General Potential Customer,79.51450588465943,0.0
U006405,P001596,1.0,3.0,General Potential Customer,178.3110613920313,0.0
U006407,P001845,1.0,5.0,General Potential Customer,134.16487743012453,1.0
U006408,P001160,1.0,5.0,General Potential Customer,128.15162581807735,0.0
U006415,P001821,1.0,7.0,General Potential Customer,142.82491466510925,0.0
U006416,P001316,1.0,7.0,At-Risk Repeat Customer,119.51555758558106,0.0
U006420,P001155,1.0,6.0,General Potential Customer,168.3947696421838,0.0
U006427,P000125,1.0,4.0,General Potential Customer,168.9629912575279,0.0
U006436,P000785,1.0,7.0,General Potential Customer,105.29006123187018,0.0
U006437,P000562,1.0,8.0,General Potential Customer,79.25336489218506,0.0
U006447,P000178,1.0,7.0,General Potential Customer,151.66369462428983,0.0
U006455,P001639,1.0,5.0,Dormant High-Value Customer,201.87435759927092,1.0
U006470,P001290,1.0,6.0,Dormant High-Value Customer,187.77705317568854,0.0
U006487,P001329,1.0,10.0,Dormant High-Value Customer,63.65591720322419,0.0
U006490,P001361,1.0,4.0,VVIP Loyal High-Value Customer,141.7555270165624,1.0
U006370,P001034,1.0,3.0,General Potential Customer,66.06285400765503,0.0
U006362,P001280,1.0,5.0,General Potential Customer,61.36309685102409,0.0
U005888,P000937,1.0,9.0,General Potential Customer,117.52520899415504,0.0
U006361,P000115,1.0,0.0,General Potential Customer,209.7963081781455,0.0
U006281,P001121,1.0,11.0,General Potential Customer,75.67224642100214,0.0
U006285,P001880,1.0,10.0,General Potential Customer,130.78403162026194,0.0
U006293,P001358,1.0,3.0,General Potential Customer,67.61077712844677,0.0
U006294,P001807,1.0,7.0,At-Risk Repeat Customer,128.33066781922486,0.0
U006297,P000458,1.0,10.0,General Potential Customer,184.29781213259108,1.0
U006301,P000707,1.0,5.0,General Potential Customer,59.66569268104155,0.0
U006306,P000742,1.0,1.0,General Potential Customer,185.13528687216376,1.0
U006308,P000370,1.0,4.0,At-Risk Repeat Customer,120.72077920430202,0.0
U006309,P001630,1.0,6.0,General Potential Customer,136.2670298881541,0.0
U006311,P001490,1.0,5.0,At-Risk Repeat Customer,59.34286977438243,0.0
U006313,P000144,1.0,6.0,At-Risk Repeat Customer,135.27599810773663,0.0
U006318,P000813,1.0,4.0,VVIP Loyal High-Value Customer,117.10047490403447,1.0
U006322,P000856,1.0,5.0,Recent New Customer,154.96425479749684,1.0
U006325,P000234,1.0,5.0,General Potential Customer,70.21358096408333,0.0
U006328,P000278,1.0,1.0,At-Risk Repeat Customer,107.74342689755147,0.0
U006336,P000618,1.0,6.0,General Potential Customer,176.41901381222192,0.0
U006338,P001775,1.0,3.0,Dormant High-Value Customer,85.38102029994323,0.0
U006339,P001408,1.0,5.0,General Potential Customer,232.45259500122302,0.0
U006341,P001906,1.0,4.0,General Potential Customer,188.1177836045898,0.0
U006344,P000439,1.0,9.0,VVIP Loyal High-Value Customer,140.62402155021982,1.0
U006348,P001493,1.0,7.0,General Potential Customer,113.0914067267646,0.0
U006349,P000226,1.0,9.0,General Potential Customer,283.30695155125176,0.0
U006353,P001571,1.0,7.0,General Potential Customer,161.66693791908483,0.0
U006355,P000730,1.0,6.0,General Potential Customer,195.74678538630627,0.0
U006357,P000895,1.0,8.0,VVIP Loyal High-Value Customer,155.02557146182625,1.0
U006492,P001545,1.0,4.0,General Potential Customer,85.38102029994323,0.0
U006495,P000885,1.0,4.0,General Potential Customer,168.55832114830196,0.0
U006499,P000851,1.0,1.0,General Potential Customer,93.46577518067576,0.0
U006503,P001112,1.0,3.0,VVIP Loyal High-Value Customer,137.06195144063543,0.0
U006593,P001983,1.0,3.0,General Potential Customer,110.24999788204516,1.0
U006594,P001691,1.0,4.0,Recent New Customer,219.0718794816825,0.0
U006600,P001714,1.0,11.0,At-Risk Repeat Customer,65.4626934572145,0.0
U006602,P000117,1.0,6.0,General Potential Customer,55.11807160075661,0.0
U006604,P000938,1.0,7.0,At-Risk Repeat Customer,136.83606206038203,0.0
U006609,P000851,1.0,4.0,General Potential Customer,151.50506123144817,0.0
U006616,P000854,1.0,6.0,General Potential Customer,156.74040329930946,0.0
U006635,P000956,1.0,6.0,At-Risk Repeat Customer,140.15057169902488,1.0
U006639,P000392,1.0,4.0,General Potential Customer,76.04395609149466,0.0
U006640,P001103,1.0,2.0,General Potential Customer,159.05250494238862,0.0
U006649,P001072,1.0,10.0,At-Risk Repeat Customer,120.94785269806225,1.0
U006650,P001187,1.0,7.0,Dormant High-Value Customer,96.77862851463699,0.0
U006653,P001159,1.0,9.0,Recent New Customer,175.3223686772879,0.0
U006654,P001029,1.0,4.0,General Potential Customer,111.69691899055098,1.0
U006655,P001973,1.0,4.0,Recent New Customer,173.77280121195386,0.0
U006658,P001292,1.0,6.0,Recent New Customer,95.98589737841473,0.0
U006659,P000790,1.0,8.0,VVIP Loyal High-Value Customer,142.798620916336,0.0
U006661,P001804,1.0,4.0,Recent New Customer,203.99721008657477,0.0
U006662,P001122,1.0,5.0,General Potential Customer,207.3843347707119,0.0
U006664,P001861,1.0,4.0,General Potential Customer,190.2556779694265,0.0
U006667,P001480,1.0,5.0,General Potential Customer,133.50208734267267,0.0
U006668,P001150,1.0,13.0,Dormant High-Value Customer,295.4989528018476,0.0
U006670,P000105,1.0,12.0,General Potential Customer,199.93667298268707,0.0
U006672,P001705,1.0,2.0,At-Risk Repeat Customer,109.57446695046,1.0
U006673,P000795,1.0,12.0,VVIP Loyal High-Value Customer,134.14751865578984,1.0
U006591,P001530,1.0,8.0,General Potential Customer,67.70244373661998,0.0
U006590,P000935,1.0,5.0,General Potential Customer,199.95806834041795,1.0
U006583,P001645,1.0,6.0,At-Risk Repeat Customer,163.584630359101,1.0
U006531,P000293,1.0,2.0,General Potential Customer,110.0556265493068,1.0
U006504,P000752,1.0,4.0,At-Risk Repeat Customer,145.6195653433328,0.0
U006506,P001850,1.0,7.0,At-Risk Repeat Customer,136.7097026399015,1.0
U006510,P001244,1.0,6.0,General Potential Customer,172.75095924911133,0.0
U006511,P001343,1.0,4.0,At-Risk Repeat Customer,146.33956152304762,0.0
U006512,P001502,1.0,5.0,General Potential Customer,142.43491916716016,0.0
U006514,P001371,1.0,4.0,General Potential Customer,149.59321201767162,0.0
U006516,P001917,1.0,10.0,VVIP Loyal High-Value Customer,156.16533849295718,0.0
U006519,P000865,1.0,2.0,At-Risk Repeat Customer,122.61734487327642,0.0
U006522,P000344,1.0,4.0,Dormant High-Value Customer,75.6364699135286,1.0
U006525,P000604,1.0,3.0,General Potential Customer,108.88946264207637,0.0
U006526,P000480,1.0,4.0,At-Risk Repeat Customer,175.29976739075943,0.0
U006534,P000280,1.0,5.0,Recent New Customer,90.61042345935995,0.0
U006582,P000364,1.0,5.0,At-Risk Repeat Customer,145.7631148778858,0.0
U006543,P000070,1.0,4.0,General Potential Customer,76.70670783262297,0.0
U006544,P000248,1.0,6.0,General Potential Customer,174.21280356185906,0.0
U006548,P001310,1.0,4.0,VVIP Loyal High-Value Customer,137.24569143895624,0.0
