user_id,segment,recency,frequency,monetary,predicted_profit_90_days,primary_driver
U007813,VVIP 忠誠高價值客,59.0,2.0,2120.04,115.50443020797964,Browsing Engagement
U007814,VVIP 忠誠高價值客,214.0,3.0,2165.08,157.2570858358269,Review Sentiment
U007818,一般潛力客,347.0,1.0,147.11,205.00196211115318,Review Sentiment
U007827,VVIP 忠誠高價值客,66.0,5.0,1537.54,140.6909009549978,Review Sentiment
U007832,一般潛力客,97.0,2.0,1214.73,229.26591579896294,Review Sentiment
U007833,VVIP 忠誠高價值客,97.0,4.0,2443.06,162.51012187232232,Review Sentiment
U007834,VVIP 忠誠高價值客,107.0,3.0,1145.18,109.78914417051521,Cart Add Intensity
U007852,一般潛力客,172.0,1.0,176.16,182.40662263622465,Review Sentiment
U007856,VVIP 忠誠高價值客,38.0,2.0,1704.03,124.03204106984974,Browsing Engagement
U007858,一般潛力客,561.0,1.0,778.39,320.6496959882978,Time Since Last Order
U007868,近期新客,,,,261.3225902222287,Time Since Last Order
U007871,VVIP 忠誠高價值客,69.0,3.0,1416.29,171.36573531152152,Review Sentiment
U007877,一般潛力客,304.0,1.0,187.58,178.73666694353278,Review Sentiment
U007880,VVIP 忠誠高價值客,70.0,3.0,3129.66,116.62881024510511,Cart Add Intensity
U007881,VVIP 忠誠高價值客,473.0,1.0,172.88,176.57408366356347,Time Since Last Order
U007890,VVIP 忠誠高價值客,65.0,3.0,3339.68,138.81789288589164,Review Sentiment
U007891,一般潛力客,187.0,1.0,48.4,236.8136168069957,Browsing Engagement
U007892,一般潛力客,532.0,1.0,1261.84,217.76307988364587,Review Sentiment
U007898,一般潛力客,441.0,1.0,42.57,239.2875503688941,Review Sentiment
U007899,VVIP 忠誠高價值客,68.0,3.0,1397.61,116.09804714986701,Cart Add Intensity
U007902,即將流失的回購客,193.0,3.0,659.73,178.01570646192252,Review Sentiment
U007910,一般潛力客,230.0,1.0,29.67,177.04591489666845,Time Since Last Order
U007912,VVIP 忠誠高價值客,7.0,4.0,2034.8700000000003,112.37293743808057,Review Sentiment
U007913,VVIP 忠誠高價值客,119.0,4.0,1262.8600000000001,149.6805006661125,Review Sentiment
U007918,近期新客,55.0,1.0,763.59,173.77280121195386,Review Sentiment
U007926,VVIP 忠誠高價值客,154.0,3.0,1513.45,141.11085387143825,Review Sentiment
U007930,VVIP 忠誠高價值客,14.0,9.0,8947.98,136.859519068304,Review Sentiment
U007933,沉睡的高價值客,357.0,4.0,2523.38,193.64356761479507,Review Sentiment
U007937,一般潛力客,95.0,2.0,798.6800000000001,175.61141812622085,Time Since Last Order
U007938,一般潛力客,124.0,1.0,424.57,188.3933473499648,Purchase Frequency
U007947,VVIP 忠誠高價值客,427.0,3.0,226.60000000000002,177.29444372359734,Review Sentiment
U007949,沉睡的高價值客,486.0,3.0,2660.2799999999997,314.34912381736194,Time Since Last Order
U007957,即將流失的回購客,161.0,5.0,2708.73,288.59307665551523,Review Sentiment
U007961,一般潛力客,5.0,2.0,2094.82,245.8232222351891,Review Sentiment
U007985,近期新客,,,,254.41356019156987,Review Sentiment
U007986,沉睡的高價值客,419.0,2.0,2292.84,202.12078322025286,Review Sentiment
U007987,沉睡的高價值客,465.0,2.0,2231.67,193.9681537008875,Review Sentiment
U007993,一般潛力客,129.0,1.0,181.15,187.64132096080954,Review Sentiment
U007994,沉睡的高價值客,375.0,2.0,1969.8700000000001,176.8490047907807,Review Sentiment
U007996,即將流失的回購客,287.0,3.0,460.5,178.31702047534503,Review Sentiment
U007997,一般潛力客,254.0,2.0,700.45,191.18151784724083,Review Sentiment
U008001,近期新客,,,,179.15636240024418,Time Since Last Order
U008012,一般潛力客,409.0,2.0,1021.65,186.30129810340586,Review Sentiment
U008013,VVIP 忠誠高價值客,11.0,4.0,1833.51,152.2490522571026,Review Sentiment
U008015,VVIP 忠誠高價值客,90.0,3.0,2800.9900000000002,170.58046268768646,Review Sentiment
U008017,即將流失的回購客,264.0,3.0,334.03999999999996,176.60771882521826,Review Sentiment
U008018,一般潛力客,514.0,1.0,52.77,241.80090074298596,Review Sentiment
U008025,VVIP 忠誠高價值客,50.0,4.0,2357.19,140.9508028875606,Review Sentiment
U008027,一般潛力客,251.0,2.0,339.86,187.59322577370878,Time Since Last Order
U008035,VVIP 忠誠高價值客,126.0,3.0,1825.53,96.69487391125053,Cart Add Intensity
U008037,VVIP 忠誠高價值客,67.0,3.0,3772.63,149.6975989666777,Browsing Engagement
U008038,一般潛力客,6.0,1.0,29.92,197.9202190178804,Time Since Last Order
U008042,一般潛力客,531.0,2.0,801.0899999999999,197.83220363219561,Review Sentiment
U008044,一般潛力客,252.0,2.0,201.18,189.40019974527732,Review Sentiment
U008046,一般潛力客,122.0,1.0,99.23,174.70655891246065,Purchase Frequency
U008048,VVIP 忠誠高價值客,336.0,2.0,884.24,186.79665986045583,Review Sentiment
U008054,VVIP 忠誠高價值客,258.0,3.0,937.6400000000001,66.50201232719107,Time Since Last Order
U008055,一般潛力客,443.0,1.0,646.06,169.69118208912295,Purchase Frequency
U008058,VVIP 忠誠高價值客,26.0,5.0,3443.38,142.91992864182458,Review Sentiment
U008062,一般潛力客,522.0,1.0,402.72,178.82512957643968,Time Since Last Order
U008065,一般潛力客,487.0,1.0,396.35,170.43008900544478,Time Since Last Order
U008073,一般潛力客,413.0,1.0,1868.93,191.89489176694946,Review Sentiment
U008080,一般潛力客,515.0,1.0,1563.08,417.1281990370685,Review Sentiment
U008084,沉睡的高價值客,350.0,2.0,1621.92,178.12376751534134,Review Sentiment
U008085,VVIP 忠誠高價值客,2.0,4.0,3673.05,221.02420169277602,Time Since Last Order
U008088,VVIP 忠誠高價值客,223.0,4.0,4267.14,156.38472869116987,Review Sentiment
U008091,VVIP 忠誠高價值客,120.0,4.0,3410.52,130.5232635509057,Review Sentiment
U008092,沉睡的高價值客,379.0,4.0,2640.4,189.4136203602543,Review Sentiment
U008095,VVIP 忠誠高價值客,53.0,5.0,2977.4900000000002,124.29860134924226,Review Sentiment
U008096,一般潛力客,82.0,2.0,1476.47,183.62772368623294,Review Sentiment
U008097,沉睡的高價值客,323.0,3.0,1586.09,172.89119260115788,Review Sentiment
U008099,VVIP 忠誠高價值客,28.0,3.0,1147.58,113.53415806305145,Review Sentiment
U008104,VVIP 忠誠高價值客,274.0,5.0,4315.69,169.4014884778256,Time Since Last Order
U008105,一般潛力客,482.0,1.0,29.76,179.65427946586652,Time Since Last Order
U008107,一般潛力客,414.0,1.0,347.86,190.2556779694265,Review Sentiment
U008108,一般潛力客,67.0,1.0,1203.98,176.89505998696586,Purchase Frequency
U008109,一般潛力客,345.0,2.0,173.77,176.8490047907807,Review Sentiment
U008117,近期新客,38.0,1.0,421.3,177.13331765618088,Purchase Frequency
U008120,一般潛力客,273.0,2.0,762.29,173.07957983367658,Time Since Last Order
U008123,沉睡的高價值客,337.0,4.0,3897.98,173.24913359361906,Time Since Last Order
U008124,VVIP 忠誠高價值客,20.0,4.0,1562.14,115.75985219153145,Browsing Engagement
U008132,一般潛力客,423.0,1.0,1182.86,169.73293180295076,Purchase Frequency
U008133,一般潛力客,5.0,3.0,1048.65,194.2847048210762,Review Sentiment
U008134,VVIP 忠誠高價值客,160.0,4.0,4948.09,151.89840819322575,Review Sentiment
U008140,VVIP 忠誠高價值客,20.0,4.0,447.57,140.15057169902488,Review Sentiment
U008143,一般潛力客,558.0,2.0,279.12,253.37398288408744,Time Since Last Order
U008151,沉睡的高價值客,384.0,3.0,2699.04,191.65867807570848,Review Sentiment
U008157,一般潛力客,189.0,2.0,314.46,170.51666736671802,Browsing Engagement
U008160,一般潛力客,184.0,1.0,598.78,179.05597611415064,Purchase Frequency
U008163,VVIP 忠誠高價值客,129.0,5.0,1465.4,127.0568704745801,Review Sentiment
U008168,沉睡的高價值客,345.0,4.0,1547.75,178.44833385956267,Review Sentiment
U008169,近期新客,33.0,1.0,133.83,173.1082265683338,Review Sentiment
U008172,近期新客,1.0,1.0,140.37,213.32040277522856,Purchase Frequency
U008174,VVIP 忠誠高價值客,56.0,3.0,1259.73,94.11911601200534,Cart Add Intensity
U008184,VVIP 忠誠高價值客,57.0,4.0,2118.83,173.76893531001969,Review Sentiment
U008185,VVIP 忠誠高價值客,23.0,4.0,3572.87,148.60306250493798,Review Sentiment
U008188,VVIP 忠誠高價值客,36.0,3.0,2460.33,62.75620654556786,Browsing Engagement
U008190,一般潛力客,364.0,2.0,785.9300000000001,188.6314816350348,Review Sentiment
U008194,一般潛力客,262.0,2.0,1179.12,193.71835593425925,Time Since Last Order
U008202,VVIP 忠誠高價值客,19.0,4.0,3092.7300000000005,117.84590513447442,Time Since Last Order
U008205,沉睡的高價值客,231.0,1.0,1704.42,210.89439703952561,Time Since Last Order
U008209,VVIP 忠誠高價值客,37.0,4.0,2112.4300000000003,121.39818202311737,Review Sentiment
U008212,近期新客,,,,183.86107941724882,Time Since Last Order
U008226,一般潛力客,524.0,2.0,1070.6100000000001,183.63732272024794,Time Since Last Order
U008232,一般潛力客,538.0,1.0,1271.91,207.7783093457981,Review Sentiment
U008233,一般潛力客,348.0,1.0,51.46,183.63770082748405,Review Sentiment
U008236,一般潛力客,301.0,2.0,2626.46,177.81684039079164,Review Sentiment
U008252,沉睡的高價值客,278.0,2.0,1337.18,173.347437311783,Review Sentiment
U008254,一般潛力客,425.0,1.0,88.76,202.5094592186537,Review Sentiment
U008264,VVIP 忠誠高價值客,117.0,3.0,3582.32,136.83176415651627,Review Sentiment
U008267,VVIP 忠誠高價值客,332.0,2.0,252.71,192.78351569439593,Review Sentiment
U008268,VVIP 忠誠高價值客,46.0,7.0,5839.8,143.92195793385022,Review Sentiment
U008269,VVIP 忠誠高價值客,14.0,3.0,2154.0600000000004,68.75245863591583,Cart Add Intensity
U008276,VVIP 忠誠高價值客,48.0,3.0,788.81,116.62881024510511,Cart Add Intensity
U008277,近期新客,,,,193.4578449553976,Time Since Last Order
U008282,即將流失的回購客,150.0,3.0,826.6,170.43399623484726,Review Sentiment
U008284,一般潛力客,97.0,1.0,13.34,177.08878767818655,Purchase Frequency
U008291,沉睡的高價值客,298.0,2.0,1587.8500000000001,176.63653204935878,Review Sentiment
U008299,VVIP 忠誠高價值客,40.0,4.0,2628.6,100.04341392607245,Cart Add Intensity
U008300,一般潛力客,459.0,1.0,541.69,184.99096133781399,Time Since Last Order
U008301,一般潛力客,339.0,1.0,369.92,180.47569729904953,Review Sentiment
U008305,一般潛力客,484.0,1.0,108.57,170.7905465947305,Time Since Last Order
U008307,一般潛力客,581.0,1.0,276.47,219.81438919949173,Browsing Engagement
U008313,即將流失的回購客,172.0,4.0,412.96,205.59363414100335,Browsing Engagement
U008320,一般潛力客,448.0,2.0,219.85999999999999,237.5481098531393,Review Sentiment
U008324,一般潛力客,254.0,2.0,493.87,188.8235211682942,Review Sentiment
U008326,VVIP 忠誠高價值客,17.0,4.0,1533.92,133.85920227165056,Review Sentiment
U008330,沉睡的高價值客,320.0,1.0,1584.58,174.21280356185906,Review Sentiment
U008335,VVIP 忠誠高價值客,4.0,4.0,2944.4100000000003,186.13718318960196,Review Sentiment
U008336,一般潛力客,419.0,1.0,72.21,187.03358126392612,Review Sentiment
U008337,一般潛力客,497.0,1.0,321.48,180.66424581524285,Time Since Last Order
U008338,VVIP 忠誠高價值客,140.0,3.0,2315.52,85.69529923343273,Cart Add Intensity
U008339,一般潛力客,70.0,2.0,695.84,171.3661100905356,Review Sentiment
U008345,VVIP 忠誠高價值客,51.0,6.0,2781.48,102.32192529026837,Cart Add Intensity
U008353,一般潛力客,322.0,1.0,662.92,204.4448369485981,Review Sentiment
U008354,沉睡的高價值客,288.0,4.0,1887.8500000000001,175.7213731561863,Review Sentiment
U008359,一般潛力客,198.0,3.0,517.16,218.66222507755873,Browsing Engagement
U008361,一般潛力客,228.0,1.0,481.16,181.9606695311769,Browsing Engagement
U008362,一般潛力客,445.0,1.0,275.36,219.24458413707129,Review Sentiment
U008365,VVIP 忠誠高價值客,93.0,3.0,3158.7,151.28545149928829,Time Since Last Order
U008369,近期新客,,,,189.00394766530943,Review Sentiment
U008379,沉睡的高價值客,237.0,2.0,1856.15,189.63379197889589,Time Since Last Order
U008392,近期新客,,,,185.55749092770708,Review Sentiment
U008398,一般潛力客,131.0,1.0,770.9,185.96325979929603,Review Sentiment
U008403,一般潛力客,79.0,1.0,458.24,183.07475799010336,Review Sentiment
U008406,一般潛力客,294.0,2.0,320.41,197.13065847879898,Time Since Last Order
U008410,一般潛力客,320.0,1.0,122.3,174.21280356185906,Review Sentiment
U008420,VVIP 忠誠高價值客,26.0,4.0,7166.21,129.57728438255913,Review Sentiment
U008422,即將流失的回購客,207.0,3.0,996.26,169.9193077563812,Review Sentiment
U008424,一般潛力客,96.0,1.0,247.43,188.32706579287182,Review Sentiment
U008431,VVIP 忠誠高價值客,100.0,3.0,882.91,113.75913507329298,Time Since Last Order
U008434,沉睡的高價值客,233.0,3.0,2250.79,214.89723178474068,Review Sentiment
U008438,沉睡的高價值客,201.0,1.0,1648.14,180.1178322756045,Review Sentiment
U008439,一般潛力客,392.0,2.0,858.71,195.35810938790547,Review Sentiment
U008440,沉睡的高價值客,383.0,2.0,2737.3,197.78914676902878,Time Since Last Order
U008441,一般潛力客,,,,189.00394766530943,Review Sentiment
U008447,一般潛力客,145.0,1.0,199.56,199.21690386777422,Review Sentiment
U008457,一般潛力客,436.0,1.0,228.98,212.86073777418704,Review Sentiment
U008459,一般潛力客,307.0,1.0,610.0,240.68921961419755,Review Sentiment
U008463,VVIP 忠誠高價值客,3.0,4.0,4027.27,94.90453616046253,Time Since Last Order
U008464,VVIP 忠誠高價值客,346.0,3.0,762.5699999999999,159.6055297976433,Review Sentiment
U008465,VVIP 忠誠高價值客,176.0,4.0,4549.37,130.47197018399692,Time Since Last Order
U008466,VVIP 忠誠高價值客,14.0,3.0,1378.08,78.4120750467974,Browsing Engagement
U008468,一般潛力客,114.0,1.0,1323.58,194.81141580218923,Review Sentiment
U008472,VVIP 忠誠高價值客,244.0,4.0,3418.95,188.62865793406687,Review Sentiment
U008473,一般潛力客,235.0,1.0,696.75,218.34920963392136,Time Since Last Order
U008476,一般潛力客,162.0,2.0,1390.81,185.3566115630154,Review Sentiment
U008479,近期新客,,,,190.3104216490706,Time Since Last Order
U008480,VVIP 忠誠高價值客,178.0,3.0,2635.2200000000003,156.41588173432484,Review Sentiment
U008485,近期新客,10.0,1.0,487.22,219.1567745612082,Browsing Engagement
U008488,VVIP 忠誠高價值客,82.0,3.0,5879.3,156.74837692542465,Review Sentiment
U008489,一般潛力客,423.0,2.0,967.43,218.79534967348758,Review Sentiment
U008499,沉睡的高價值客,240.0,3.0,1772.17,195.09226486891328,Time Since Last Order
U008502,沉睡的高價值客,323.0,2.0,1633.71,173.93839995276895,Review Sentiment
U008510,一般潛力客,292.0,1.0,217.37,181.80593966540673,Review Sentiment
U008514,一般潛力客,476.0,2.0,852.8199999999999,186.5606894328147,Review Sentiment
U008515,近期新客,,,,171.98632881512373,Time Since Last Order
U008516,VVIP 忠誠高價值客,399.0,1.0,2435.15,155.34312433034796,Purchase Frequency
U008517,一般潛力客,369.0,1.0,461.08,180.85651307132602,Review Sentiment
U008518,一般潛力客,235.0,1.0,749.03,189.3832502139864,Time Since Last Order
U008525,一般潛力客,387.0,1.0,162.98,169.69118208912295,Purchase Frequency
U008534,VVIP 忠誠高價值客,25.0,4.0,2328.81,97.5239596190112,Review Sentiment
U008540,VVIP 忠誠高價值客,3.0,7.0,4892.79,161.70660181732282,Review Sentiment
U008541,一般潛力客,296.0,2.0,1165.9299999999998,190.14126253989338,Review Sentiment
U008545,一般潛力客,102.0,1.0,914.34,187.55742671482213,Purchase Frequency
U008546,一般潛力客,289.0,2.0,312.58,188.54570719038207,Review Sentiment
U008549,一般潛力客,418.0,2.0,504.21999999999997,194.5929518883574,Review Sentiment
U008550,沉睡的高價值客,294.0,3.0,3029.57,192.66774544913767,Time Since Last Order
U008552,VVIP 忠誠高價值客,25.0,4.0,4181.25,106.70182006638977,Review Sentiment
U008553,VVIP 忠誠高價值客,195.0,3.0,1990.44,135.3269359560716,Review Sentiment
U008561,沉睡的高價值客,294.0,2.0,1461.72,218.22478431322597,Time Since Last Order
U008562,沉睡的高價值客,234.0,5.0,1376.53,204.95353940471531,Time Since Last Order
U008563,沉睡的高價值客,249.0,3.0,2949.95,191.15563793078428,Review Sentiment
U008565,VVIP 忠誠高價值客,9.0,5.0,4531.53,188.07457515092142,Review Sentiment
U008570,一般潛力客,438.0,1.0,226.12,231.82262553754782,Review Sentiment
U008577,即將流失的回購客,239.0,3.0,641.19,195.09226486891328,Time Since Last Order
U008581,一般潛力客,86.0,2.0,625.52,216.45342892303984,Review Sentiment
U008582,VVIP 忠誠高價值客,47.0,4.0,2618.54,69.11211844121203,Browsing Engagement
U008590,一般潛力客,216.0,1.0,335.33,236.069601664515,Time Since Last Order
U008597,近期新客,,,,180.8383083008605,Purchase Frequency
U008603,一般潛力客,528.0,1.0,2566.81,194.3204302234179,Review Sentiment
U008614,一般潛力客,166.0,1.0,1484.43,185.62871934172503,Review Sentiment
U008615,一般潛力客,241.0,1.0,636.34,190.98867212033457,Time Since Last Order
U008616,一般潛力客,6.0,1.0,168.32,236.16937714313684,Review Sentiment
U008618,一般潛力客,320.0,2.0,968.84,179.1344626660561,Review Sentiment
U008628,即將流失的回購客,249.0,3.0,441.36,174.06120390739449,Review Sentiment
U008634,沉睡的高價值客,383.0,2.0,1554.43,176.14572579220274,Review Sentiment
U008635,VVIP 忠誠高價值客,143.0,4.0,1411.45,232.1123698301421,Browsing Engagement
U008636,一般潛力客,456.0,1.0,840.42,221.07917916770853,Browsing Engagement
U008638,VVIP 忠誠高價值客,47.0,3.0,1374.6399999999999,61.803345888008366,Cart Add Intensity
U008644,一般潛力客,89.0,2.0,1706.3799999999999,169.9118866249343,Time Since Last Order
U008647,沉睡的高價值客,544.0,1.0,1394.51,263.77425862645003,Review Sentiment
U008652,沉睡的高價值客,256.0,3.0,4641.47,195.18593320842214,Review Sentiment
U008655,一般潛力客,511.0,2.0,435.69000000000005,196.53405256573438,Review Sentiment
U008663,一般潛力客,124.0,1.0,480.05,170.03166175852283,Purchase Frequency
U008669,VVIP 忠誠高價值客,69.0,2.0,427.13,127.65326299790772,Cart Add Intensity
U008674,VVIP 忠誠高價值客,153.0,3.0,834.73,126.03517139395665,Review Sentiment
U008682,一般潛力客,99.0,1.0,1217.06,197.74791667012823,Browsing Engagement
U008683,一般潛力客,179.0,1.0,361.37,171.86193704597304,Review Sentiment
U008684,沉睡的高價值客,252.0,4.0,2781.5299999999997,181.59628952953977,Review Sentiment
U008685,一般潛力客,472.0,2.0,808.92,190.1910274632184,Review Sentiment
U008686,沉睡的高價值客,366.0,2.0,2438.74,181.08240881107608,Review Sentiment
U008691,VVIP 忠誠高價值客,391.0,2.0,464.66999999999996,219.56976540932078,Review Sentiment
U008695,一般潛力客,502.0,1.0,196.56,250.29888176592894,Review Sentiment
U008702,VVIP 忠誠高價值客,347.0,3.0,1371.99,148.8687773983759,Review Sentiment
U008706,VVIP 忠誠高價值客,3.0,3.0,1421.69,127.14845842625284,Review Sentiment
U008708,一般潛力客,493.0,1.0,529.79,215.02042945694672,Review Sentiment
U008711,一般潛力客,300.0,1.0,199.79,207.63309617566765,Review Sentiment
U008714,VVIP 忠誠高價值客,1.0,6.0,1857.19,162.06864536935902,Review Sentiment
U008716,一般潛力客,310.0,2.0,347.82,233.8782855324971,Review Sentiment
U008717,VVIP 忠誠高價值客,18.0,4.0,1659.63,156.9960149261621,Purchase Frequency
U008719,近期新客,2.0,1.0,69.23,180.8383083008605,Purchase Frequency
U008720,沉睡的高價值客,253.0,3.0,2842.96,176.60771882521826,Review Sentiment
U008721,VVIP 忠誠高價值客,17.0,4.0,1687.04,145.19460393093215,Review Sentiment
U008724,VVIP 忠誠高價值客,60.0,6.0,1923.6299999999999,139.89066976646205,Review Sentiment
U008725,一般潛力客,10.0,2.0,1633.1,205.06116234537134,Time Since Last Order
U008726,一般潛力客,230.0,1.0,269.19,210.89439703952561,Time Since Last Order
U008727,VVIP 忠誠高價值客,158.0,4.0,1085.74,144.60727642610786,Review Sentiment
U008728,VVIP 忠誠高價值客,16.0,4.0,2689.52,134.68309474841277,Review Sentiment
U008733,VVIP 忠誠高價值客,64.0,3.0,1918.6200000000001,120.2483336454854,Review Sentiment
U008734,一般潛力客,503.0,1.0,189.79,176.2057440296956,Time Since Last Order
U008736,一般潛力客,238.0,2.0,694.5699999999999,179.3461505594288,Time Since Last Order
U008742,VVIP 忠誠高價值客,229.0,2.0,677.57,226.67453428708353,Review Sentiment
U008744,VVIP 忠誠高價值客,7.0,3.0,3785.49,114.68027731631369,Time Since Last Order
U008755,VVIP 忠誠高價值客,34.0,4.0,3099.04,69.25251880926962,Browsing Engagement
U008757,一般潛力客,319.0,2.0,575.6700000000001,192.38674163799456,Review Sentiment
U008763,即將流失的回購客,295.0,3.0,926.72,195.18298747488444,Review Sentiment
U008765,VVIP 忠誠高價值客,254.0,3.0,1066.65,107.38712284967873,Time Since Last Order
U008768,VVIP 忠誠高價值客,206.0,3.0,4326.34,63.15576217728318,Browsing Engagement
U008773,沉睡的高價值客,234.0,2.0,2552.67,220.6469669199803,Review Sentiment
U008774,VVIP 忠誠高價值客,99.0,5.0,2969.78,156.24522551500945,Review Sentiment
U008775,即將流失的回購客,69.0,3.0,1105.96,170.39161780054025,Review Sentiment
U008784,VVIP 忠誠高價值客,232.0,2.0,138.22,190.46357885332577,Time Since Last Order
U008789,一般潛力客,262.0,1.0,735.1,200.63270948492126,Review Sentiment
U008799,近期新客,,,,246.24792082712096,Time Since Last Order
U008801,一般潛力客,283.0,2.0,689.0899999999999,189.42779392497033,Review Sentiment
U008807,VVIP 忠誠高價值客,32.0,4.0,3204.75,142.79555002653072,Review Sentiment
U008810,一般潛力客,475.0,1.0,66.98,196.44574182681487,Time Since Last Order
U008815,沉睡的高價值客,211.0,2.0,1593.24,175.41452067772826,Review Sentiment
U008823,一般潛力客,,,,203.11367320585163,Review Sentiment
U008828,一般潛力客,268.0,2.0,559.62,184.133116237542,Time Since Last Order
U008832,一般潛力客,98.0,1.0,1412.98,176.33676128903124,Purchase Frequency
U008836,一般潛力客,170.0,1.0,130.83,176.13335803470733,Purchase Frequency
U008840,一般潛力客,81.0,1.0,2139.13,176.00305019243928,Time Since Last Order
U008848,VVIP 忠誠高價值客,19.0,5.0,1313.6,138.66017149896743,Review Sentiment
U008852,沉睡的高價值客,491.0,2.0,1488.41,180.43949363756184,Review Sentiment
U008854,沉睡的高價值客,218.0,2.0,2947.8500000000004,197.8814215200789,Review Sentiment
U008864,近期新客,,,,221.54668230906344,Purchase Frequency
U008868,VVIP 忠誠高價值客,34.0,7.0,6226.65,141.27697960634438,Review Sentiment
U008870,VVIP 忠誠高價值客,158.0,3.0,5466.94,89.73296003316736,Cart Add Intensity
U008872,VVIP 忠誠高價值客,178.0,3.0,2586.64,148.58410592429223,Review Sentiment
U008874,一般潛力客,439.0,2.0,596.37,193.3933551938654,Review Sentiment
U008884,一般潛力客,217.0,3.0,327.92,184.648427546998,Review Sentiment
U008890,VVIP 忠誠高價值客,158.0,3.0,2396.88,118.66381691847448,Review Sentiment
U008892,VVIP 忠誠高價值客,20.0,3.0,3366.8900000000003,137.06195144063543,Review Sentiment
U008896,近期新客,,,,253.00006945082913,Review Sentiment
U008897,一般潛力客,157.0,1.0,563.69,182.40662263622465,Review Sentiment
U008904,一般潛力客,506.0,1.0,1023.75,233.0876966206058,Review Sentiment
U008908,一般潛力客,401.0,1.0,102.66,227.97998535784117,Review Sentiment
U008913,VVIP 忠誠高價值客,42.0,4.0,3990.19,104.85054629326865,Cart Add Intensity
U008914,近期新客,,,,219.0718794816825,Purchase Frequency
U008917,VVIP 忠誠高價值客,17.0,5.0,4047.92,140.6855913189434,Review Sentiment
U008919,一般潛力客,231.0,2.0,2366.11,254.0791059804473,Review Sentiment
U008920,一般潛力客,301.0,1.0,489.78,184.43350666307393,Purchase Frequency
U008922,一般潛力客,151.0,1.0,472.09,176.77581493125905,Purchase Frequency
U008926,一般潛力客,513.0,1.0,186.48,233.0876966206058,Review Sentiment
U008930,沉睡的高價值客,314.0,3.0,4458.01,192.07905289546937,Review Sentiment
U008938,一般潛力客,370.0,1.0,1159.4,182.39690230639263,Review Sentiment
U008940,VVIP 忠誠高價值客,20.0,4.0,1491.49,151.8394291198448,Review Sentiment
U008942,一般潛力客,497.0,1.0,410.91,180.66424581524285,Time Since Last Order
U008944,一般潛力客,428.0,1.0,204.45,224.4794174040315,Review Sentiment
U008949,VVIP 忠誠高價值客,88.0,3.0,1405.28,139.35028355806338,Review Sentiment
U008951,沉睡的高價值客,436.0,2.0,1318.27,226.91772011725007,Review Sentiment
U008954,VVIP 忠誠高價值客,359.0,2.0,435.2,191.7842232933475,Review Sentiment
U008957,VVIP 忠誠高價值客,33.0,5.0,3204.51,70.06497909877154,Browsing Engagement
U008959,一般潛力客,232.0,2.0,360.44,184.8081316581543,Browsing Engagement
U008967,一般潛力客,268.0,2.0,562.49,189.7286028821944,Review Sentiment
U008969,一般潛力客,346.0,2.0,1322.83,182.7810452876169,Review Sentiment
U008971,VVIP 忠誠高價值客,265.0,2.0,1322.8300000000002,194.6325755342867,Review Sentiment
U008972,近期新客,,,,175.3223686772879,Purchase Frequency
U008975,一般潛力客,338.0,2.0,512.14,182.61129229788344,Review Sentiment
U008985,一般潛力客,,,,194.65342150466884,Purchase Frequency
U008988,VVIP 忠誠高價值客,22.0,4.0,2276.01,133.85920227165056,Review Sentiment
U008995,沉睡的高價值客,194.0,1.0,3169.33,184.08833010665845,Review Sentiment
U008999,即將流失的回購客,234.0,3.0,533.84,175.3162782788993,Time Since Last Order
U009001,VVIP 忠誠高價值客,151.0,3.0,4009.37,115.01143317520373,Browsing Engagement
U009002,一般潛力客,91.0,1.0,399.8,204.000365150714,Review Sentiment
U009005,VVIP 忠誠高價值客,53.0,3.0,2276.73,136.2670298881541,Review Sentiment
U009007,一般潛力客,495.0,1.0,124.68,206.1657107443697,Review Sentiment
U009016,VVIP 忠誠高價值客,218.0,3.0,1987.39,189.83992079232758,Review Sentiment
U009018,沉睡的高價值客,489.0,3.0,5800.47,290.4173818706848,Time Since Last Order
U009031,一般潛力客,291.0,1.0,531.53,174.0710310150772,Time Since Last Order
U009032,一般潛力客,25.0,1.0,1628.6,173.77280121195386,Review Sentiment
U009037,一般潛力客,459.0,1.0,620.12,215.42206913654542,Review Sentiment
U009040,一般潛力客,511.0,1.0,89.56,181.32659596421945,Time Since Last Order
U009041,一般潛力客,456.0,2.0,1080.63,214.7483057135201,Time Since Last Order
U009053,一般潛力客,4.0,2.0,490.81,202.87707250749477,Review Sentiment
U009054,一般潛力客,125.0,1.0,368.86,176.37699747280854,Purchase Frequency
U009056,近期新客,,,,192.2260443708098,Review Sentiment
U009061,VVIP 忠誠高價值客,53.0,4.0,2735.45,136.89287803811905,Review Sentiment
U009062,沉睡的高價值客,318.0,1.0,1603.64,210.74682817147885,Review Sentiment
U009068,一般潛力客,450.0,2.0,493.37,227.20316803635768,Time Since Last Order
U009086,沉睡的高價值客,443.0,2.0,3039.01,262.36500014764636,Review Sentiment
U009087,一般潛力客,168.0,1.0,79.55,172.75095924911133,Purchase Frequency
U009089,VVIP 忠誠高價值客,136.0,3.0,2527.8,147.45171431016246,Review Sentiment
U009093,近期新客,,,,170.59473834834412,Review Sentiment
U009096,一般潛力客,396.0,1.0,557.48,191.89489176694946,Review Sentiment
U009097,VVIP 忠誠高價值客,186.0,3.0,879.1999999999999,147.57798024153504,Review Sentiment
U009099,近期新客,,,,179.08605787266714,Purchase Frequency
