user_id,compound_score,risk_flag,segment,total_views,total_cart_adds,automation_trigger,recency,frequency,monetary,recency_score,monetary_score,frequency_score,actual_profit,predicted_profit_90_days,prob_minmax,prob_sigmoid,primary_driver,primary_barrier
U007536,0.11333333333333334,1.0,VVIP Loyal High-Value Customer,6.0,2.0,Trigger: VIP Concierge Outreach,100.0,3.0,332.34000000000003,4.0,2.0,3.0,277.7775,153.47054168761525,0.21545759933881312,0.6123655451275217,Review Sentiment,Purchase Frequency
U007537,0.0,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,156.0,1.0,753.47,3.0,3.0,1.0,,58.15625036431222,0.015641670811239378,0.17318430978251154,Purchase Frequency,Review Sentiment
U007538,0.0,0.0,Dormant High-Value Customer,6.0,1.0,Keep Current Strategy,173.0,3.0,2483.35,3.0,5.0,3.0,,66.18495245470598,0.03247296169941996,0.1989242651817743,Browsing Engagement,Review Sentiment
U007541,0.33299999999999996,0.0,General Potential Customer,6.0,2.0,Keep Current Strategy,348.0,2.0,1116.79,2.0,3.0,2.0,297.4375,182.56325584016045,0.2764472747701706,0.7453530636757137,Review Sentiment,Purchase Frequency
U007542,0.0,0.0,General Potential Customer,6.0,2.0,Keep Current Strategy,325.0,2.0,501.34000000000003,2.0,2.0,2.0,,88.19631443393618,0.07861736114858328,0.2836495672994922,Time Since Last Order,Review Sentiment
U007543,0.0,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,465.0,1.0,274.98,1.0,2.0,1.0,10.587499999999999,76.75020570590003,0.054621853111259805,0.23702368843531213,Time Since Last Order,Review Sentiment
U007544,-0.3057,0.0,At-Risk Repeat Customer,8.0,1.0,Keep Current Strategy,196.0,3.0,1240.81,3.0,4.0,3.0,,147.51889389847128,0.20298062434643718,0.58202757676153,Time Since Last Order,Purchase Frequency
U007545,0.0,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,117.0,2.0,190.36,4.0,1.0,2.0,,61.33154661228788,0.022298330157184243,0.18303560498046942,Browsing Engagement,Review Sentiment
U007547,-0.03826666666666667,1.0,General Potential Customer,3.0,0.0,Keep Current Strategy,288.0,2.0,1103.43,2.0,3.0,2.0,279.8475,135.2780400819699,0.1773190206419303,0.5178969071265086,Time Since Last Order,Browsing Engagement
U007548,0.43095,0.0,General Potential Customer,2.0,2.0,Keep Current Strategy,53.0,2.0,3346.86,5.0,5.0,2.0,,152.74689994789964,0.21394056402191478,0.6087180346650904,Review Sentiment,Time Since Last Order
U007549,0.0,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,106.0,1.0,2599.42,4.0,5.0,1.0,,64.19506917649866,0.028301390265837084,0.19228769509453766,Purchase Frequency,Review Sentiment
U007550,0.17584999999999998,0.0,VVIP Loyal High-Value Customer,14.0,2.0,Keep Current Strategy,277.0,3.0,2917.05,2.0,5.0,3.0,158.09,175.97377305003644,0.2626331488511209,0.7179457898504731,Review Sentiment,Purchase Frequency
U007551,-0.01015000000000002,0.0,At-Risk Repeat Customer,9.0,1.0,Keep Current Strategy,247.0,3.0,833.1399999999999,2.0,3.0,3.0,,137.83330534145907,0.1826758532152031,0.5314049200521614,Browsing Engagement,Review Sentiment
U007552,0.2202,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,120.0,2.0,140.83,4.0,1.0,2.0,,160.138882655719,0.22943704275470664,0.6453413217030607,Review Sentiment,Time Since Last Order
U007553,0.385475,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,148.0,1.0,814.44,3.0,3.0,1.0,373.7625,189.08603085992908,0.2901215551855869,0.7706970176254442,Review Sentiment,Time Since Last Order
U007554,0.260075,1.0,VVIP Loyal High-Value Customer,7.0,3.0,Trigger: VIP Concierge Outreach,22.0,6.0,1483.12,5.0,4.0,5.0,,145.46362589809087,0.19867198103421838,0.5713924006223552,Review Sentiment,Time Since Last Order
U007555,0.0,0.0,VVIP Loyal High-Value Customer,5.0,0.0,Keep Current Strategy,378.0,3.0,840.7,1.0,3.0,3.0,219.47,106.69715180964423,0.11740233187480359,0.3695272734548268,Time Since Last Order,Review Sentiment
U007556,0.34,0.0,General Potential Customer,0.0,1.0,Keep Current Strategy,584.0,1.0,71.01,1.0,1.0,1.0,,271.6020253731408,0.4631072620834831,0.9508015020515179,Time Since Last Order,Browsing Engagement
U007557,0.17,0.0,General Potential Customer,5.0,6.0,Keep Current Strategy,415.0,1.0,64.74,1.0,1.0,1.0,,174.7575416370973,0.2600834534622466,0.7126957500793688,Review Sentiment,Browsing Engagement
U007558,0.15716666666666665,1.0,At-Risk Repeat Customer,4.0,0.0,Keep Current Strategy,90.0,4.0,965.52,4.0,3.0,4.0,,147.50453078743797,0.20295051366389608,0.5819535055118588,Review Sentiment,Purchase Frequency
U007559,0.0,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,175.0,1.0,207.01,3.0,1.0,1.0,,82.44900320991607,0.06656875529084078,0.2595588668314254,Purchase Frequency,Review Sentiment
U007560,0.0,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,15.0,2.0,972.98,5.0,3.0,2.0,,69.98735112285604,0.040444272296812606,0.2120809549209387,Cart Add Intensity,Review Sentiment
U007561,0.11383999999999998,1.0,VVIP Loyal High-Value Customer,10.0,1.0,Trigger: VIP Concierge Outreach,230.0,4.0,4220.3,3.0,5.0,4.0,97.8125,234.81634720315168,0.3859901337074174,0.8985896952287261,Time Since Last Order,Purchase Frequency
U007562,-0.4767,0.0,General Potential Customer,7.0,2.0,Keep Current Strategy,194.0,1.0,315.02,3.0,2.0,1.0,,250.38159839946542,0.418620970881737,0.924951534381433,Browsing Engagement,Cart Add Intensity
U007563,0.0,0.0,General Potential Customer,4.0,3.0,Keep Current Strategy,73.0,1.0,38.31,4.0,1.0,1.0,,101.67891847132631,0.10688215761612063,0.3451057467169887,Cart Add Intensity,Review Sentiment
U007564,0.4215,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,155.0,2.0,996.49,3.0,3.0,2.0,,130.17249428763662,0.16661580542235357,0.49084847472674886,Review Sentiment,Time Since Last Order
U007565,-0.119175,1.0,General Potential Customer,6.0,0.0,Keep Current Strategy,83.0,2.0,825.2,4.0,3.0,2.0,,212.57598118119222,0.3393656524698967,0.8468616975369175,Review Sentiment,Cart Add Intensity
U007566,0.16677499999999998,1.0,Dormant High-Value Customer,4.0,1.0,Keep Current Strategy,210.0,4.0,2656.66,3.0,5.0,4.0,,156.79714360973907,0.22243145438911308,0.6289662630750904,Review Sentiment,Purchase Frequency
U007567,0.34,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,481.0,1.0,419.31,1.0,2.0,1.0,1181.12,222.86021272543945,0.36092541278155854,0.8730504089854552,Review Sentiment,Purchase Frequency
U007568,0.22236666666666663,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,170.0,1.0,546.73,3.0,2.0,1.0,,185.62871934172503,0.2828736818433223,0.7574890693591986,Review Sentiment,Browsing Engagement
U007569,0.0,0.0,Dormant High-Value Customer,5.0,2.0,Keep Current Strategy,474.0,2.0,4414.86,1.0,5.0,2.0,,91.97088838312558,0.08653034028300269,0.3001852817620156,Time Since Last Order,Review Sentiment
U007570,0.0,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,96.0,2.0,505.0,4.0,2.0,2.0,,56.136360229488176,0.011407193303091798,0.1671386532249332,Purchase Frequency,Review Sentiment
U007571,-0.4767,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,385.0,1.0,814.91,1.0,3.0,1.0,,84.05092669895365,0.06992701169655058,0.2661382584532584,Purchase Frequency,Review Sentiment
U007572,0.54555,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,271.0,1.0,894.33,2.0,3.0,1.0,,161.66693791908483,0.23264044254976177,0.6527196951962855,Purchase Frequency,Review Sentiment
U007573,0.5719,0.0,Recent New Customer,9.0,0.0,Keep Current Strategy,,,,,,,-10.0325,175.3223686772879,0.2612675512289745,0.7151411564685126,Purchase Frequency,Browsing Engagement
U007574,0.4215,0.0,General Potential Customer,4.0,2.0,Keep Current Strategy,92.0,2.0,384.17,4.0,2.0,2.0,,146.96994302129528,0.2018298092093148,0.5791940087801446,Time Since Last Order,Browsing Engagement
U007575,0.0,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,449.0,1.0,98.52,1.0,1.0,1.0,,89.52908444809808,0.0814113668973136,0.2894251479297364,Time Since Last Order,Review Sentiment
U007576,0.34,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,152.0,2.0,2582.13,3.0,5.0,2.0,,156.9250368156032,0.22269956842875302,0.6295987262707291,Review Sentiment,Time Since Last Order
U007577,0.0,0.0,Recent New Customer,9.0,2.0,Keep Current Strategy,,,,,,,304.7225,133.21570841792976,0.17299556913575262,0.5069746705791403,Time Since Last Order,Review Sentiment
U007578,0.28683333333333333,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,188.0,1.0,3503.1,3.0,5.0,1.0,62.010000000000005,193.27102656712265,0.2988949383950401,0.7859974353571108,Review Sentiment,Time Since Last Order
U007579,0.0,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,303.0,1.0,381.83,2.0,2.0,1.0,,72.43298086294261,0.045571266062023275,0.2208733210255513,Purchase Frequency,Review Sentiment
U007580,0.3348,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,139.0,1.0,192.29,3.0,1.0,1.0,,182.40662263622465,0.276118910485569,0.7447223431088228,Review Sentiment,Time Since Last Order
U007581,0.4404,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,411.0,1.0,529.31,1.0,2.0,1.0,,154.58257382281158,0.21778885240235477,0.6179461423603253,Purchase Frequency,Review Sentiment
U007582,0.0,0.0,Recent New Customer,6.0,0.0,Keep Current Strategy,42.0,1.0,1471.05,5.0,4.0,1.0,,61.14897936860358,0.021915598010629644,0.1824576051247219,Purchase Frequency,Review Sentiment
U007583,0.42079999999999995,0.0,Dormant High-Value Customer,3.0,0.0,Keep Current Strategy,195.0,4.0,3880.7099999999996,3.0,5.0,4.0,,129.68622256011335,0.16559639022865305,0.48827258170928256,Review Sentiment,Purchase Frequency
U007584,0.0,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,280.0,2.0,569.37,2.0,2.0,2.0,-7.727499999999999,63.99270769143807,0.0278771616693253,0.1916223275437617,Purchase Frequency,Review Sentiment
U007585,0.047599999999999976,1.0,General Potential Customer,8.0,1.0,Keep Current Strategy,68.0,2.0,3466.3100000000004,4.0,5.0,2.0,,129.5655784762714,0.16534347317603112,0.4876335934007562,Review Sentiment,Time Since Last Order
U007586,-0.050199999999999995,0.0,Dormant High-Value Customer,5.0,0.0,Keep Current Strategy,361.0,3.0,2911.49,2.0,5.0,3.0,,129.18851175211145,0.16455299426086714,0.48563673921408074,Cart Add Intensity,Purchase Frequency
U007587,0.22319999999999998,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,9.0,3.0,3548.54,5.0,5.0,3.0,,136.33159597062496,0.17952768468616306,0.5234706680484666,Review Sentiment,Purchase Frequency
U007588,0.0,0.0,Recent New Customer,6.0,0.0,Keep Current Strategy,,,,,,,16.225,88.54694517253238,0.07935241992759953,0.2851622704011639,Time Since Last Order,Review Sentiment
U007589,0.6696,0.0,Dormant High-Value Customer,4.0,2.0,Keep Current Strategy,592.0,1.0,2136.3,1.0,5.0,1.0,,156.4839810916388,0.22177494361338915,0.627415733596505,Time Since Last Order,Review Sentiment
U007590,0.0,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,49.0,2.0,1122.03,5.0,4.0,2.0,,62.67118438126688,0.0251067333985322,0.18732032650927372,Browsing Engagement,Review Sentiment
U007591,0.5048,0.0,At-Risk Repeat Customer,7.0,3.0,Keep Current Strategy,67.0,3.0,198.67000000000002,4.0,1.0,3.0,,99.24905926764944,0.1017882250459557,0.33355906671193597,Cart Add Intensity,Purchase Frequency
U007592,0.45594999999999997,0.0,General Potential Customer,8.0,0.0,Keep Current Strategy,312.0,2.0,874.8399999999999,2.0,3.0,2.0,,147.54862925133176,0.20304296124323848,0.5821809116346651,Time Since Last Order,Review Sentiment
U007593,0.2533666666666667,0.0,General Potential Customer,10.0,1.0,Keep Current Strategy,386.0,1.0,38.18,1.0,1.0,1.0,151.645,196.87628085695297,0.3064529574863948,0.7985715689269214,Review Sentiment,Cart Add Intensity
U007594,0.43025,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,350.0,2.0,6753.57,2.0,5.0,2.0,4.422499999999999,140.1007438848447,0.18742928873505613,0.5433535852419527,Time Since Last Order,Review Sentiment
U007595,0.0,0.0,General Potential Customer,4.0,2.0,Keep Current Strategy,346.0,2.0,645.9,2.0,3.0,2.0,,99.04301781261087,0.10135628179713002,0.3325888430789696,Time Since Last Order,Review Sentiment
U007596,0.38005,0.0,VVIP Loyal High-Value Customer,1.0,1.0,Keep Current Strategy,22.0,5.0,1311.35,5.0,4.0,4.0,,137.46499913330751,0.1819037397583171,0.5294602955836383,Review Sentiment,Time Since Last Order
U007597,-0.4404,0.0,Dormant High-Value Customer,10.0,2.0,Keep Current Strategy,271.0,3.0,2930.06,2.0,5.0,3.0,,163.25465230453074,0.2359689111325932,0.6603091575750426,Time Since Last Order,Purchase Frequency
U007598,-0.01415000000000001,1.0,VVIP Loyal High-Value Customer,8.0,0.0,Trigger: VIP Concierge Outreach,387.0,5.0,1341.7,1.0,4.0,4.0,35.335,111.56174869309532,0.12760042420370785,0.39385781501548656,Review Sentiment,Browsing Engagement
U007599,-0.4404,1.0,General Potential Customer,6.0,0.0,Keep Current Strategy,30.0,2.0,1142.6499999999999,5.0,4.0,2.0,,164.60885253481555,0.23880784297240285,0.6667181456931883,Review Sentiment,Time Since Last Order
U007601,0.6207499999999999,0.0,General Potential Customer,5.0,0.0,Keep Current Strategy,209.0,1.0,56.86,3.0,1.0,1.0,250.27249999999998,167.78136186203147,0.245458659845497,0.6814905746228969,Purchase Frequency,Browsing Engagement
U007602,-0.45855,1.0,Dormant High-Value Customer,7.0,0.0,Keep Current Strategy,422.0,2.0,1794.98,1.0,4.0,2.0,,114.61048039450279,0.13399175489809287,0.409387746472224,Browsing Engagement,Review Sentiment
U007603,0.17584999999999998,1.0,General Potential Customer,7.0,0.0,Keep Current Strategy,107.0,2.0,1623.17,4.0,4.0,2.0,,161.6428860776294,0.2325900205095148,0.6526041137481859,Review Sentiment,Time Since Last Order
U007604,-0.4404,1.0,Recent New Customer,11.0,3.0,Keep Current Strategy,22.0,1.0,261.22,5.0,2.0,1.0,,192.97625746200296,0.2982769873866131,0.784944512422139,Browsing Engagement,Time Since Last Order
U007605,0.19655714285714285,0.0,At-Risk Repeat Customer,5.0,1.0,Keep Current Strategy,94.0,5.0,2696.68,4.0,5.0,4.0,,149.50310715420358,0.2071403092015239,0.5922233230617124,Review Sentiment,Purchase Frequency
U007607,0.34,0.0,General Potential Customer,7.0,1.0,Keep Current Strategy,66.0,1.0,220.44,4.0,1.0,1.0,-17.45,173.7346734377475,0.2579391227834281,0.7082355384388402,Review Sentiment,Time Since Last Order
U007608,0.21005,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,322.0,1.0,293.92,2.0,2.0,1.0,,176.10553287901834,0.26290936884085303,0.7185110414607241,Review Sentiment,Browsing Engagement
U007609,0.0,0.0,Recent New Customer,2.0,0.0,Keep Current Strategy,,,,,,,78.765,84.96289510254518,0.07183885315097999,0.2699310135060452,Time Since Last Order,Review Sentiment
U007610,0.5864333333333333,0.0,General Potential Customer,7.0,2.0,Keep Current Strategy,244.0,2.0,489.93,2.0,2.0,2.0,,144.20681456921997,0.19603721431481338,0.5648556091390452,Time Since Last Order,Review Sentiment
U007611,0.5864333333333333,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,55.0,3.0,1599.43,5.0,4.0,3.0,,90.60008230931793,0.08365659611865672,0.29411648135432594,Browsing Engagement,Time Since Last Order
U007613,-0.202,1.0,VVIP Loyal High-Value Customer,5.0,1.0,Trigger: VIP Concierge Outreach,111.0,3.0,2042.6,4.0,4.0,3.0,2.592500000000001,109.78914417051521,0.12388435378368967,0.3849238271075968,Cart Add Intensity,Review Sentiment
U007614,0.0,0.0,General Potential Customer,4.0,3.0,Keep Current Strategy,251.0,1.0,124.34,2.0,1.0,1.0,,80.93677368245042,0.06339853241049201,0.2534456225259941,Cart Add Intensity,Review Sentiment
U007615,0.4215,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,224.0,2.0,689.62,3.0,3.0,2.0,,137.23011666705548,0.1814113345015881,0.528219665800704,Review Sentiment,Browsing Engagement
U007616,0.0,0.0,General Potential Customer,4.0,2.0,Keep Current Strategy,257.0,1.0,129.49,2.0,1.0,1.0,,80.93677368245042,0.06339853241049201,0.2534456225259941,Cart Add Intensity,Review Sentiment
U007617,0.03388333333333334,1.0,At-Risk Repeat Customer,5.0,2.0,Keep Current Strategy,165.0,4.0,663.09,3.0,3.0,4.0,,127.05527840086776,0.16008090516565573,0.4743501422140372,Review Sentiment,Time Since Last Order
U007618,-0.4767,1.0,General Potential Customer,6.0,0.0,Keep Current Strategy,81.0,2.0,943.53,4.0,3.0,2.0,,165.9856915812487,0.24169423460031594,0.6731716772830739,Time Since Last Order,Cart Add Intensity
U007619,0.400425,0.0,Dormant High-Value Customer,9.0,0.0,Keep Current Strategy,226.0,2.0,2451.18,3.0,5.0,2.0,,185.4282706775422,0.28245346326539733,0.7567076489565607,Review Sentiment,Purchase Frequency
U007620,0.34,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,24.0,2.0,1944.5500000000002,5.0,4.0,2.0,,146.74257529088118,0.20135315776975474,0.5780188436907007,Review Sentiment,Time Since Last Order
U007621,0.0,0.0,Recent New Customer,6.0,0.0,Keep Current Strategy,,,,,,,15.350000000000001,88.54694517253238,0.07935241992759953,0.2851622704011639,Time Since Last Order,Review Sentiment
U007622,0.0,0.0,General Potential Customer,5.0,0.0,Keep Current Strategy,130.0,1.0,26.74,4.0,1.0,1.0,,56.55088921546927,0.012276207729841823,0.16836545098360167,Purchase Frequency,Review Sentiment
U007623,0.0,0.0,Dormant High-Value Customer,7.0,1.0,Keep Current Strategy,410.0,1.0,1894.36,1.0,4.0,1.0,,96.77862851463699,0.09660923868490859,0.3220208470929826,Purchase Frequency,Review Sentiment
U007625,0.16831999999999997,0.0,VVIP Loyal High-Value Customer,8.0,0.0,Keep Current Strategy,30.0,5.0,3993.86,5.0,5.0,4.0,,130.95432201158192,0.16825482125554933,0.494990956572117,Review Sentiment,Time Since Last Order
U007626,0.11459999999999998,1.0,VVIP Loyal High-Value Customer,5.0,1.0,Trigger: VIP Concierge Outreach,155.0,2.0,967.9300000000001,3.0,3.0,2.0,117.61500000000001,160.98943730948147,0.23122013703726832,0.6494571104839596,Review Sentiment,Time Since Last Order
U007627,0.2549333333333333,0.0,At-Risk Repeat Customer,3.0,3.0,Keep Current Strategy,78.0,3.0,2355.45,4.0,5.0,3.0,,139.61281443837296,0.18640639831590597,0.5407860899734634,Review Sentiment,Time Since Last Order
U007628,0.17223333333333332,1.0,General Potential Customer,5.0,2.0,Keep Current Strategy,367.0,2.0,1046.23,2.0,3.0,2.0,313.32,191.27645996254063,0.29471354888281265,0.7787995334147609,Review Sentiment,Browsing Engagement
U007629,0.26805,0.0,General Potential Customer,9.0,3.0,Keep Current Strategy,135.0,2.0,4050.8599999999997,4.0,5.0,2.0,,153.66545669640445,0.21586621721682955,0.6133458819526513,Review Sentiment,Time Since Last Order
U007631,0.42079999999999995,0.0,Dormant High-Value Customer,5.0,0.0,Keep Current Strategy,186.0,1.0,2702.6,3.0,5.0,1.0,,163.7068404579952,0.2369168738619933,0.662455896791524,Purchase Frequency,Browsing Engagement
U007632,0.17223333333333332,1.0,At-Risk Repeat Customer,4.0,2.0,Keep Current Strategy,102.0,3.0,1200.83,4.0,4.0,3.0,,155.00666203164445,0.21867790668843348,0.6200662961301506,Review Sentiment,Purchase Frequency
U007633,0.2004166666666667,1.0,Dormant High-Value Customer,8.0,0.0,Keep Current Strategy,253.0,3.0,2162.49,2.0,5.0,3.0,,190.43495301611443,0.2929494221235609,0.7757112136644847,Review Sentiment,Purchase Frequency
U007634,0.0,0.0,General Potential Customer,0.0,0.0,Keep Current Strategy,28.0,3.0,1304.3100000000002,5.0,4.0,3.0,,77.45869188619268,0.05610711646472627,0.2397504287284995,Browsing Engagement,Review Sentiment
U007635,0.0,0.0,Recent New Customer,5.0,1.0,Keep Current Strategy,,,,,,,12.717500000000001,90.61042345935995,0.08367827520233873,0.294161994825791,Time Since Last Order,Review Sentiment
U007637,0.2601333333333333,0.0,At-Risk Repeat Customer,7.0,1.0,Keep Current Strategy,231.0,3.0,965.5500000000001,3.0,3.0,3.0,,199.53004815978937,0.31201628875970533,0.8074687012309171,Review Sentiment,Purchase Frequency
U007638,-0.27876,1.0,General Potential Customer,11.0,0.0,Keep Current Strategy,84.0,4.0,908.09,4.0,3.0,4.0,66.74,158.22849648302216,0.22543212825926276,0.6360189933050721,Browsing Engagement,Purchase Frequency
U007639,0.04822499999999999,1.0,At-Risk Repeat Customer,4.0,0.0,Keep Current Strategy,157.0,4.0,4775.25,3.0,5.0,4.0,,120.66173189045833,0.1466775381067921,0.4407247309908647,Review Sentiment,Time Since Last Order
U007640,0.0,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,277.0,1.0,261.37,2.0,2.0,1.0,,62.294703158587446,0.02431748192282515,0.18610843972200725,Purchase Frequency,Review Sentiment
U007642,0.0,0.0,General Potential Customer,4.0,3.0,Keep Current Strategy,228.0,1.0,168.32,3.0,1.0,1.0,28.11,78.89164941344457,0.05911115431543218,0.2453307764159618,Purchase Frequency,Review Sentiment
U007643,0.0,0.0,Recent New Customer,3.0,3.0,Keep Current Strategy,,,,,,,72.73,153.42237493791427,0.21535662304573014,0.6121231469379507,Time Since Last Order,Review Sentiment
U007644,0.6696,0.0,General Potential Customer,2.0,1.0,Keep Current Strategy,276.0,1.0,390.56,2.0,2.0,1.0,,145.6282008981947,0.19901699442100038,0.5722465792788574,Purchase Frequency,Review Sentiment
U007645,0.496,0.0,General Potential Customer,2.0,2.0,Keep Current Strategy,322.0,2.0,435.47,2.0,2.0,2.0,,128.3523438111709,0.1628000601394005,0.48121032363833094,Cart Add Intensity,Review Sentiment
U007647,0.6696,0.0,General Potential Customer,8.0,2.0,Keep Current Strategy,350.0,1.0,120.78,2.0,1.0,1.0,,167.48497183876012,0.24483731076044332,0.6801252405827642,Purchase Frequency,Time Since Last Order
U007649,0.442425,0.0,General Potential Customer,7.0,4.0,Keep Current Strategy,501.0,1.0,1049.28,1.0,3.0,1.0,,165.2685258400398,0.24019077550201826,0.6698181592345478,Time Since Last Order,Review Sentiment
U007650,-0.06835,0.0,General Potential Customer,0.0,0.0,Keep Current Strategy,422.0,1.0,322.08,1.0,2.0,1.0,,126.48383973094273,0.158882946844376,0.4713307181987759,Purchase Frequency,Review Sentiment
U007651,0.38075000000000003,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,221.0,2.0,197.57999999999998,3.0,1.0,2.0,,173.7198160198015,0.2579079758408114,0.7081704534182355,Review Sentiment,Purchase Frequency
U007652,0.0,0.0,General Potential Customer,3.0,3.0,Keep Current Strategy,363.0,1.0,1034.57,2.0,3.0,1.0,,99.87033750900954,0.10309066654709703,0.3364931093119755,Time Since Last Order,Review Sentiment
U007653,-0.004725000000000007,1.0,General Potential Customer,10.0,0.0,Keep Current Strategy,27.0,2.0,2043.91,5.0,4.0,2.0,,95.66740328045447,0.09427967720059457,0.3168997314507186,Browsing Engagement,Review Sentiment
U007654,0.5719,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,31.0,2.0,915.32,5.0,3.0,2.0,,106.7036307162468,0.1174159141899073,0.36955927135080713,Cart Add Intensity,Time Since Last Order
U007655,0.0,0.0,Recent New Customer,6.0,1.0,Keep Current Strategy,9.0,1.0,278.74,5.0,2.0,1.0,,93.56384801535741,0.08986980494881747,0.3073265453945663,Time Since Last Order,Review Sentiment
U007656,0.1407,1.0,General Potential Customer,7.0,1.0,Keep Current Strategy,425.0,2.0,800.02,1.0,3.0,2.0,,194.9562444807138,0.302427812400611,0.7919449424179077,Review Sentiment,Purchase Frequency
U007660,-0.4404,0.0,At-Risk Repeat Customer,8.0,0.0,Keep Current Strategy,463.0,3.0,1063.93,1.0,3.0,3.0,,160.40397525896896,0.22999278024096156,0.6466264340327842,Time Since Last Order,Review Sentiment
U007661,0.0,0.0,General Potential Customer,6.0,4.0,Keep Current Strategy,429.0,2.0,207.0,1.0,1.0,2.0,,88.1711118193885,0.07856452663911725,0.2835410242136735,Time Since Last Order,Review Sentiment
U007662,0.0,0.0,Dormant High-Value Customer,5.0,1.0,Keep Current Strategy,502.0,1.0,1315.38,1.0,4.0,1.0,,70.21358096408333,0.04091853827684433,0.21288342993189024,Time Since Last Order,Review Sentiment
U007663,0.357425,0.0,VVIP Loyal High-Value Customer,5.0,0.0,Keep Current Strategy,115.0,4.0,1438.7600000000002,4.0,4.0,4.0,25.47,145.29096578640738,0.1983100181002583,0.5704958011562598,Review Sentiment,Time Since Last Order
U007664,0.0,0.0,General Potential Customer,6.0,3.0,Keep Current Strategy,16.0,2.0,244.78,5.0,2.0,2.0,,87.60226094617512,0.07737199334902226,0.281097776987466,Cart Add Intensity,Review Sentiment
U007665,0.17657499999999998,0.0,At-Risk Repeat Customer,11.0,1.0,Keep Current Strategy,96.0,3.0,4651.15,4.0,5.0,3.0,,139.77420919392972,0.18674474466977717,0.541635599128859,Review Sentiment,Purchase Frequency
U007666,0.4215,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,159.0,2.0,259.23,3.0,2.0,2.0,-12.525,130.17249428763662,0.16661580542235357,0.49084847472674886,Review Sentiment,Time Since Last Order
U007667,0.5204249999999999,0.0,At-Risk Repeat Customer,7.0,0.0,Keep Current Strategy,257.0,4.0,1183.52,2.0,4.0,4.0,,123.89411538586197,0.1534538745881753,0.4576763813197297,Time Since Last Order,Review Sentiment
U007668,0.0,0.0,General Potential Customer,10.0,2.0,Keep Current Strategy,465.0,1.0,70.13,1.0,1.0,1.0,,67.96546007059655,0.03620560008533438,0.20500723391732992,Time Since Last Order,Review Sentiment
U007669,0.0,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,63.0,2.0,376.75,4.0,2.0,2.0,,99.30415787495613,0.10190373321610216,0.333818758694111,Cart Add Intensity,Review Sentiment
U007670,0.5719,0.0,At-Risk Repeat Customer,12.0,1.0,Keep Current Strategy,109.0,3.0,1231.21,4.0,4.0,3.0,,122.22879494582207,0.14996271344746223,0.4489281446251311,Browsing Engagement,Purchase Frequency
U007671,-0.4767,1.0,Recent New Customer,3.0,4.0,Keep Current Strategy,47.0,1.0,1653.07,5.0,4.0,1.0,,128.38796088307248,0.1628747274132651,0.481398814254487,Purchase Frequency,Review Sentiment
U007672,0.0,0.0,At-Risk Repeat Customer,5.0,0.0,Keep Current Strategy,130.0,3.0,930.5699999999999,4.0,3.0,3.0,,60.76990530811454,0.021120910935630455,0.1812620039227855,Browsing Engagement,Review Sentiment
U007673,0.35422000000000003,0.0,General Potential Customer,5.0,2.0,Keep Current Strategy,21.0,3.0,529.38,5.0,2.0,3.0,,133.32380343160392,0.173222178442989,0.507547404813207,Review Sentiment,Time Since Last Order
U007674,0.34,0.0,General Potential Customer,9.0,1.0,Keep Current Strategy,147.0,1.0,531.46,3.0,2.0,1.0,,189.02722552375113,0.2899982762660499,0.7704766459589462,Review Sentiment,Time Since Last Order
